text,label
"{'data': 'Melt Flow Index | g/ 10 min | 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [30, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [49, 61, 'measuring_condition']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | DEC 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [34, 35, 'min'], [38, 41, 'max'], [44, 50, 'method'], [53, 65, 'measuring_condition']]}",Melting point
"{'data': '熔点 /Melting Point | ASTM D 3418 | | 156 ~ 165 ( 158 ) | 156 ~ 165 ( 158 ) <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': [[20, 31, 'method'], [36, 39, 'min'], [42, 45, 'max'], [56, 59, 'min'], [62, 65, 'max']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': '熔点/Melting Point | ASTM D 3418 | ℃ | 156 - 165 ( 158 ) <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': [[19, 30, 'method'], [33, 34, 'unit'], [37, 40, 'min'], [43, 46, 'max']]}",Melting point
"{'data': '熔点 /Melting Point | ASTM D 3418 | | 156 ~ 165 ( 158 ) | 156 ~ 165 ( 158 ) <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': [[20, 31, 'method'], [36, 39, 'min'], [42, 45, 'max'], [56, 59, 'min'], [62, 65, 'max']]}",Melting point
"{'data': 'Melting Index | g/ 10 min | 0.5 - 2.0 | D 1238 ， 230 ℃， 10 Kg <header> <ITEM> | <UNIT> | <DS 201 > | <ASTM measurement> </header>', 'label': [[16, 25, 'unit'], [28, 31, 'min'], [34, 37, 'max'], [40, 46, 'method'], [49, 61, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': 'Melting Point, min. | D 3418', 'label': [[22, 28, 'method']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min | DEC 0 ~ 2.0 | D 1238 ， 230 ℃, 10 kg <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[18, 27, 'unit'], [34, 35, 'min'], [38, 41, 'max'], [44, 50, 'method'], [53, 65, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': 'Melting Point | ℃ | 156 ~ 165 | D 3418 <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': [[16, 17, 'unit'], [20, 23, 'min'], [26, 29, 'max'], [32, 38, 'method']]}",Melting point
"{'data': '熔点/Melting Point | ASTM D 3418 | ℃ | 156 - 165 ( 158 ) <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': [[19, 30, 'method'], [33, 34, 'unit'], [37, 40, 'min'], [43, 46, 'max']]}",Melting point
"{'data': 'Melt Flow Index ( 230 °C, 21.6 Kg ) | ISO 1133 | g/ 10 min | 2.5 - 5.5 <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': [[18, 33, 'measuring_condition'], [38, 46, 'method'], [49, 58, 'unit'], [61, 64, 'min'], [67, 70, 'max']]}",Melting point
"{'data': 'Melt Flow Index | g/ 10 min 0 ~ 2.0 D 1238, 10 Kg', 'label': [[18, 27, 'unit'], [28, 29, 'min'], [32, 35, 'max'], [36, 42, 'method'], [44, 49, 'measuring_condition']]}",Melting point
"{'data': 'Melting Point, min. | D 3418', 'label': [[22, 28, 'method']]}",Melting point
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Mass solid | > 50', 'label': [[0, 4, 'measuring_condition'], [15, 17, 'min']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Mass solid | > 50', 'label': [[0, 4, 'measuring_condition'], [15, 17, 'min']]}",Solid content
"{'data': 'Mass solid | > 50', 'label': [[0, 4, 'measuring_condition'], [15, 17, 'min']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Non - Volatile, % （ 150 ℃ 30 min） × | 50 ± 1', 'label': [[16, 17, 'unit'], [20, 32, 'measuring_condition'], [38, 40, 'mean'], [43, 44, 'std']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': '% Solids ( by weight ) | 46 <header> <Property> | <Value> </header>', 'label': [[0, 1, 'unit'], [11, 20, 'measuring_condition'], [25, 27, 'mean']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Non - Volatile Volatile Volatile , % （ 150 ℃× 30 min） | 60 ± 1', 'label': [[35, 36, 'unit'], [39, 52, 'measuring_condition'], [56, 58, 'mean'], [61, 62, 'std']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Nonvolatile ( % ) | 40', 'label': [[14, 15, 'unit'], [20, 22, 'mean']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Solid Content: | 15 %', 'label': [[17, 19, 'mean'], [20, 21, 'unit']]}",Solid content
"{'data': 'Nonvolatile | % | 39.0 - 41.0 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[14, 15, 'unit'], [18, 22, 'min'], [25, 29, 'max']]}",Solid content
"{'data': 'Fill Analysis | Melt Viscosity ( 232 °C, 100 sec^ - 1 )', 'label': [[16, 20, 'measuring_condition'], [33, 53, 'measuring_condition']]}",Viscosity
"{'data': 'Viscosity ( Brookfield 30 s - 1 ) | 100', 'label': [[12, 31, 'measuring_condition'], [36, 39, 'mean']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Viscosity ( Brookfield 30 s - 1 ) | 100', 'label': [[12, 31, 'measuring_condition'], [36, 39, 'mean']]}",Viscosity
"{'data': 'gardener） | gardener X～Z', 'label': [[12, 20, 'measuring_condition'], [21, 22, 'min'], [23, 24, 'max']]}",Viscosity
"{'data': 'Melt viscosity ( 230 °C, 100 s - 1 ) | ASTM D 3835 | Pa.s | 2900 - 3300 <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': [[0, 4, 'measuring_condition'], [17, 34, 'measuring_condition'], [39, 50, 'method'], [53, 57, 'unit'], [60, 64, 'min'], [67, 71, 'max']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Melt Viscosity | D 3835', 'label': [[0, 4, 'measuring_condition'], [17, 23, 'method']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Fill Analysis | Melt Viscosity ( 232 °C, 100 sec^ - 1 )', 'label': [[16, 20, 'measuring_condition'], [33, 53, 'measuring_condition']]}",Viscosity
"{'data': 'Viscosity , Viscosity, （gardener gardener gardener） | X～Z', 'label': [[24, 50, 'measuring_condition'], [54, 55, 'min'], [56, 57, 'max']]}",Viscosity
"{'data': 'Melt viscosity ( 230 °C, 100 s - 1 ) | ASTM D 3835 | Pa.s | 2900 - 3300 <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': [[0, 4, 'measuring_condition'], [17, 34, 'measuring_condition'], [39, 50, 'method'], [53, 57, 'unit'], [60, 64, 'min'], [67, 71, 'max']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Viscosity ( Brookfield 30 s - 1 ) | 100 <header> <Property> | <Value> </header>', 'label': [[12, 31, 'measuring_condition'], [36, 39, 'mean']]}",Viscosity
"{'data': 'Viscosity ( Brookfield 30 s - 1 ) | 100', 'label': [[12, 31, 'measuring_condition'], [36, 39, 'mean']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Melt Viscosity | D 3835', 'label': [[0, 4, 'measuring_condition'], [17, 23, 'method']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Fill Analysis | Melt Viscosity ( 232 °C, 100 sec^ - 1 )', 'label': [[16, 20, 'measuring_condition'], [33, 53, 'measuring_condition']]}",Viscosity
"{'data': 'Viscosity , Viscosity, （gardener gardener gardener） | X～Z', 'label': [[24, 50, 'measuring_condition'], [54, 55, 'min'], [56, 57, 'max']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Viscosité / Melt viscosity ( 230 °C, 100 s - 1 ) | ASTM D 3835 | Pa.s | 3100 <header> <PROPRIETES GENERALES / GENERAL PROPERTIES> | <PROPRIETES GENERALES / GENERAL PROPERTIES> | <PROPRIETES GENERALES / GENERAL PROPERTIES> | <Valeurs typiques / Typical Values> </header>', 'label': [[12, 16, 'measuring_condition'], [29, 46, 'measuring_condition'], [51, 62, 'method'], [65, 69, 'unit'], [72, 76, 'mean']]}",Viscosity
"{'data': 'Melt Viscosity | D 3835', 'label': [[0, 4, 'measuring_condition'], [17, 23, 'method']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Viscosity ( Stokes ) ( at 25 ℃ ) | cm 2 /s | 2.4 - 4.8 <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': [[12, 18, 'measuring_condition'], [23, 30, 'measuring_condition'], [35, 42, 'measuring_condition'], [45, 48, 'min'], [51, 54, 'max']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200 <header> <Appearance> | <Clear, no impurity> </header>', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Viscosity ( 25 ℃/s ) | 100 ~ 200', 'label': [[23, 26, 'min'], [29, 32, 'max'], [12, 16, 'measuring_condition'], [17, 18, 'unit']]}",Viscosity
"{'data': 'Melt viscosity ( 230 °C, 100 s - 1 ) | ASTM D 3835 | Pa.s | 2900 - 3300 <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': [[0, 4, 'measuring_condition'], [17, 34, 'measuring_condition'], [39, 50, 'method'], [53, 57, 'unit'], [60, 64, 'min'], [67, 71, 'max']]}",Viscosity
"{'data': 'Thermal | Typical Value Unit | Test method <header> <Physical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Additional Information | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': '性质/PROPERITES | 测试方法 /TEST METHOD | 单位 /UNIT | 指标 <header> <性质/PROPERITES> | <测试方法 /TEST METHOD> | <单位 /UNIT> | <指标> </header>', 'label': []}",header
"{'data': 'Fill Analysis | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Thermal | Typical Value Unit | Test method <header> <Physical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Thermal | Typical Value Unit | Test method <header> <Physical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Fill Analysis | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'PHYSICAL PROPERTIES | PHYSICAL PROPERTIES | PHYSICAL PROPERTIES | PHYSICAL PROPERTIES <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': []}",header
"{'data': 'PHYSICAL PROPERTIES | PHYSICAL PROPERTIES | PHYSICAL PROPERTIES | PHYSICAL PROPERTIES <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': []}",header
"{'data': 'Additional Information | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Thermal | Typical Value Unit | Test method <header> <Physical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Property | Unit | Typical Values | ASTM Method <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",header
"{'data': '性质 PROPERITES | 测试方法 TEST METHOD | 单位 /UNIT | T - 1 | T - 1 W <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': []}",header
"{'data': 'ITEM | UNIT | SPECIFICATIONS <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': []}",header
"{'data': 'Property | Unit | Typical Values | ASTM Method <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",header
"{'data': 'ITEM | UNIT | DS 201 | ASTM measurement <header> <ITEM> | <UNIT> | <DS 201 > | <ASTM measurement> </header>', 'label': []}",header
"{'data': 'Thermal | Typical Value Unit | Test method <header> <Physical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Additional Information | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'Thermal | Typical Value Unit | Test method <header> <Physical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': '性质 PROPERITES | 测试方法 TEST METHOD | 单位 /UNIT | T - 1 | T - 1 W <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': []}",header
"{'data': 'GENERAL PROPERTIES | GENERAL PROPERTIES | GENERAL PROPERTIES | Typical Values <header> <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <GENERAL PROPERTIES> | <Typical Values> </header>', 'label': []}",header
"{'data': 'ITEM | UNIT | SPECIFICATIONS <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': []}",header
"{'data': 'Fill Analysis | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'ITEM | UNIT | SPECIFICATIONS <header> <ITEM> | <UNIT> | <SPECIFICATIONS> </header>', 'label': []}",header
"{'data': '性质 PROPERITES | 测试方法 TEST METHOD | 单位 /UNIT | T - 1 | T - 1 W <header> <性质 PROPERITES> | <测试方法 TEST METHOD> | <单位 /UNIT> | <T - 1 > <粉末 /POWDER> | <T - 1 W> <粉末 /POWDER> </header>', 'label': []}",header
"{'data': 'ITEM | UNIT | DS 201 | ASTM measurement <header> <ITEM> | <UNIT> | <DS 201 > | <ASTM measurement> </header>', 'label': []}",header
"{'data': 'Property | Unit | Typical Values | ASTM Method <header> <Property> | <Unit> | <Typical Values> | <ASTM Method> </header>', 'label': []}",header
"{'data': 'Additional Information | Typical Value Unit | Test method <header> <Optical> | <Typical Value Unit> | <Test method> </header>', 'label': []}",header
"{'data': 'PHYSICAL PROPERTIES | PHYSICAL PROPERTIES | PHYSICAL PROPERTIES | PHYSICAL PROPERTIES <header> <PHYSICAL PROPERTIES> <Property> | <PHYSICAL PROPERTIES> <Unit> | <PHYSICAL PROPERTIES> <Typical Values> | <PHYSICAL PROPERTIES> <ASTM Method> </header>', 'label': []}",header
